zipcode,state,City,P_2015,P_2016,P_2017,P_2018,P_2019,P_2020,P_2021,P_2022,P_2023
75028,TX,Flower Mound,279305.6144509718,300977.0950614956,319011.41339604376,335505.81468987936,342579.1700168278,357488.9604404743,411462.1160007478,499955.15994132496,512420.42418197746
77493,TX,Katy,220669.16710732286,232470.09741924715,237091.64037036258,242039.17863707722,246267.5235026076,250794.00914741246,287548.5502753247,348675.2719156638,348205.355747858
78227,TX,San Antonio,88096.47696484829,98817.35063945426,110092.31157752335,121353.90892291076,128928.56946913626,140023.9005939975,158842.54640467974,181793.22192376235,178241.13199617804
76502,TX,Temple,157497.41480277962,163017.54139735523,167366.98098933292,175893.20444038397,184289.17396777667,194749.81395225195,229062.7618317183,287954.81690606935,285620.19296023453
78414,TX,Corpus Christi,210734.88926024013,219909.30368674282,224206.7261359579,228711.45654015965,233599.84872939592,245520.23466109452,273127.30489218415,305592.9313418877,306056.47866981325
76017,TX,Arlington,150548.20907124647,167844.7523592293,184063.823317453,201802.217874589,212142.77542236404,225141.38022018157,260400.71669882428,314415.81772081496,315495.70472712984
78741,TX,Austin,201632.72886284546,235283.7387995003,258043.25899281702,280075.22576834506,288271.9012925202,316828.1560627868,399247.5431046116,474530.54678796505,437053.4930785683
78759,TX,Austin,386061.72084323195,412037.14921742404,429728.10976804607,440622.1863775418,458727.52927493094,498373.84235815116,637750.934216279,758272.686072575,692918.9202588471
77080,TX,Houston,216541.72486055733,231722.23838098126,235675.48170651807,244630.88233331917,251061.28602149594,258418.27048501928,286494.2792441296,320122.49802456424,326040.2772027938
77060,TX,Houston,90947.64651422294,100665.31102968477,109211.62524114357,118062.45511483018,128235.3492617113,137092.11284298272,155095.66641028927,183535.30727686387,192986.2594959985
76513,TX,Belton,169891.9487562993,175417.61437325078,182567.17182280627,195835.4780909738,207667.51962071136,222062.84224617304,258736.83881131967,313877.16439814586,317440.691066641
78230,TX,San Antonio,213169.73019604827,226222.50579312595,240085.89509204266,251647.96577339256,257864.622133335,269529.07428726874,301718.88506158785,347806.2685487695,359301.12585532776
75034,TX,Frisco,374590.77622512355,401981.59981887974,419295.63742032106,426948.7018070991,420953.87581762456,429759.5008705384,512958.8975927585,653122.2421666066,653669.771722266
78582,TX,Rio Grande City,106055.10708346618,104429.17476311034,100276.99548939055,100773.05273749244,99332.9943812063,110202.9054570633,128218.69138749295,127197.51741821082,113159.64133754608
75050,TX,Grand Prairie,108930.6882273825,123292.04213113005,142122.4279890854,160588.537827256,172711.48030859744,188174.02595742684,217216.679230831,261390.77494591792,264242.5702580208
76210,TX,Corinth,198558.53621299178,218986.51977542124,236741.47548987277,252766.3942094615,260519.9047589095,271586.43016260816,317475.3747916484,390771.70470540924,392800.753828401
76131,TX,Saginaw,170837.36197716842,189084.22865632141,208772.98561256088,227060.93958427213,235905.9179548068,245913.27377794168,289056.194118947,357115.8126838827,345525.7320349392
77057,TX,Houston,246261.49687802512,252574.1950008683,251724.46277409536,249913.89429200033,247774.1029010279,241658.15320498383,252855.27222161682,271870.76305988705,280688.8164103018
75013,TX,Allen,371127.4412918682,395342.0007344484,413908.2632556975,419277.5070865512,416090.9565086101,423575.4248148033,501618.1931609832,642503.0099591427,650212.3462603634
78233,TX,San Antonio,129647.62558329134,140105.3871385981,150934.01769198469,161699.08879663007,168823.95220508243,179166.44313703108,203471.72182042655,236609.97186059458,241619.18817455624
75154,TX,Red Oak,166723.33587754957,184454.0271045896,205214.7976974085,223808.19881635986,235576.94208760592,248925.75519703495,289214.65339857707,345545.5318189717,346892.2687752797
75024,TX,Plano,352036.86843399046,384945.99574243213,407060.8603593361,415696.38112365623,413474.6868827737,419191.60011134733,482242.6576586413,603643.9944576792,619053.5153928712
78043,TX,Laredo,118650.93248720781,124659.31158215734,126109.06399483567,132300.36269742798,138902.4110990064,147949.7607652581,158978.92541010337,167862.8041130583,173905.82094672232
76262,TX,Roanoke,321169.07624569064,343645.49240634,361241.90772147523,375825.70825180976,381070.8694071845,397763.8826761693,464972.6928744144,568010.6807527972,576780.5102760307
79109,TX,Amarillo,143190.12284533758,148797.40447132548,153323.7753216605,156938.02690381368,159990.60337242653,166951.1009121846,187391.32864630208,215001.41945360578,222775.90248186165
75220,TX,Dallas,190091.15442884396,225094.75695267125,250457.93327294523,274781.005060435,283794.5762948877,297288.85544341657,343451.2846403511,410156.26394089963,430734.8682993002
77055,TX,Houston,417608.9413686714,430039.5775177676,427281.14029582957,436718.5310368917,444512.5629648043,451502.9626705926,483100.83013577265,525699.8179817301,538657.0281926509
75019,TX,Coppell,335881.69437292364,361130.2573646861,381409.77822520986,398199.51085221226,401535.9335209458,411052.62725847337,460804.44184181606,558935.3976566343,585216.9726580547
78573,TX,Alton,101289.33292325719,107971.52190104204,114803.6414453317,120475.15513238456,126119.72265292949,138070.7413460296,158218.3953790758,181994.68625815507,192140.43198463036
77075,TX,Houston,131098.73984162413,141896.886363695,152893.50028869417,164148.56026765986,174840.26551228343,184563.12567637974,207448.31543748305,242789.36558651144,248605.3393062904
77074,TX,Houston,111168.28438242432,124626.98649701865,132875.09844237685,137465.66873378507,146764.92530635966,154470.47069123326,173754.25206332884,200424.427384139,209084.53357761708
77471,TX,Rosenberg,147253.65481823526,158295.19026608972,168144.9950409728,177134.3766631128,184770.5116166436,193429.64494550193,221632.09627783773,263382.97732959857,267422.2058568507
75063,TX,Irving,334569.82446844125,357156.28595310944,376060.8812814064,390414.5598070984,393473.805927921,406633.6522962177,458117.6564512866,562247.530019807,582116.8961710904
77042,TX,Houston,198682.35219828234,206987.29546164305,210909.15920585973,213591.83728049762,214834.69075994333,218261.73801940086,235112.4013721844,262846.4766673829,270191.3660991612
77389,TX,Spring,321886.06017532543,320407.18489809264,312924.27556006523,316464.39731791633,323826.3032101903,335073.2051979313,382506.82368224027,454156.76457321295,461566.44922499236
76227,TX,Aubrey,204021.55982998738,226627.2868744145,245939.84517622855,260325.59839996998,263506.8921533984,268893.52062795835,318402.1557636923,400567.1124421358,388522.87428708596
78610,TX,Buda,229640.47570384227,244696.08234239215,256024.02249877967,263122.3673408442,268909.6277966767,281051.95725491515,364331.0918590105,451355.1052036151,416388.58648678154
77705,TX,Beaumont,88043.4753259807,88079.5539352502,88408.4658396904,96843.45239172173,106597.70181402254,111676.20125122172,114597.92699416743,113484.47149901843,108245.77315501422
77339,TX,Houston,181925.74784910667,191707.61925518568,196867.9164368578,204117.52149972695,209925.76367496155,214448.72359827397,241590.60744955394,284568.7669364554,290399.6507295777
78634,TX,Hutto,189754.5126624876,206194.21599526508,221938.15644553935,231738.09285899697,235096.31471019183,247386.30815384423,326312.5750167417,411203.1695096149,370039.73269019776
78415,TX,Corpus Christi,113713.7087288953,121563.60270758574,130553.74552906338,132422.86895968363,140375.41656205893,152173.12997933137,160130.52443774985,163244.5227334946,161558.03303850902
78213,TX,Castle Hills,116190.89473587112,130348.01408586644,143928.43115731477,156173.367756216,162477.84645189543,173839.4671182542,193467.13668102422,217792.9073817962,216213.41579844872
78589,TX,San Juan,81251.37855232578,88478.75717785295,92236.99713834295,97475.20391025765,101881.27255422629,112902.13723835646,132343.8268004441,154923.2626637533,166838.95384280526
78221,TX,San Antonio,94479.372069216,105855.29004898739,119253.854512557,132892.70812211614,138162.00901327378,149789.22916974186,169324.58504705082,188138.62864735385,180688.31570871713
75703,TX,Tyler,207633.5444461303,214560.41864917948,223198.403185204,231487.35790379214,236562.08688378162,251316.59826172495,280546.5294363409,325886.3804206593,343677.2353627976
78108,TX,Cibolo,223702.47264753608,231404.01085273316,237574.2088210371,244958.3495644676,250540.67951319367,259319.4993132633,295355.67990501836,348936.0329207875,346020.1903761771
78216,TX,San Antonio,162940.43740035655,177553.8552003941,190179.1044900882,203477.2824701866,210270.80187679292,222923.8069772751,251463.78503721816,285065.8330721832,288025.86505696876
78154,TX,Schertz,198220.2090338238,207315.69082598248,214486.77498085992,224146.02753432025,229753.11943056862,239628.01916821205,272754.89808921143,322681.5852350294,323636.08036904206
79705,TX,Midland,250863.77856254752,239724.54204352477,240061.03199778785,264612.17893357226,297111.3042555693,308241.1112826992,304087.6857034184,313543.204877575,318070.5471674958
76108,TX,Fort Worth,131418.5757161354,145671.42252687473,162560.37478381308,181002.42618843215,193018.2175131291,204575.83917540914,238373.44321346123,291213.8596415164,287744.1426350162
76706,TX,Waco,113419.24932095983,122742.70794052198,134134.33845158666,145289.45211047112,155252.69265626147,166355.790935672,195582.49578659714,232985.59447548527,242383.73031225684
77007,TX,Houston,451024.1895197302,437957.5146658711,425640.71996535826,424172.54074612336,423718.0553207602,426875.8732715352,455423.81611121143,494195.51304586866,507905.5876045044
79927,TX,Socorro,106084.19412876065,109090.01014263042,111753.29737274743,113734.34788777535,117163.56833942003,123968.99130594202,141126.17412874178,163950.51943832196,177091.44498422067
78109,TX,Converse,141820.8423933288,153228.9313932675,161881.05881076682,171647.88907410522,180477.50804627422,189596.26611532914,217448.59054746295,259659.0143575426,261781.98093020296
78006,TX,Boerne,335858.20871477755,351599.06021115,369209.61787251424,383394.1109355416,396509.48572344886,421836.93040708086,491856.04064445646,578771.7780572873,586231.1444582564
78209,TX,San Antonio,312401.5018700024,329064.86308263853,345931.10024893173,359305.42807286116,362969.7474276666,376886.5364248547,417084.60881772434,458916.2260039106,468305.5292953857
79423,TX,Lubbock,153408.76939557915,154188.8111770085,168242.5794188798,177825.3550757754,169348.09856183236,175856.48833784403,195682.48783544113,221823.4051338647,227958.07947040963
76112,TX,Fort Worth,94737.90113974,109567.3264850622,125712.40621476345,143610.59822513096,154034.3657363548,166927.69361331806,194369.47276168608,236766.81021961613,242943.26732578487
76039,TX,Euless,173586.08487538563,192465.12156781313,214434.8974647687,232982.66874209928,242454.82396158096,253622.3950117326,285702.53237524274,339692.90517175576,348528.51122652704
78412,TX,Corpus Christi,133025.0061056814,141496.5032267815,146354.8254172794,150244.52799217388,155773.5340970666,166090.3786588964,178528.278823583,191671.54228855637,192784.75185957507
75078,TX,Prosper,394088.57889889966,420748.8248464731,436190.84279933927,442613.5015834113,443186.76508246525,457108.46211835113,564019.2905988378,749600.9788991004,739581.5886864942
78653,TX,Manor,184229.71493669532,201415.1420706124,215096.59685430117,224031.1248758285,225005.0882892942,234061.54865215404,308247.8818256987,391147.4010218645,348122.158669838
78628,TX,Georgetown,286601.6114945409,303111.11521726777,317860.1309215889,326336.76089299587,328876.5671142124,346938.944382294,449832.74962484365,557323.4866064733,512372.29065042594
76065,TX,Midlothian,225330.601842975,247230.0327240274,271214.47900716454,289439.07955081225,300839.1342778722,317163.651269355,370520.53730885725,441368.26552005444,443656.98904871184
77065,TX,Houston,160642.0982959801,172760.71144449126,178503.19199631127,185572.72456672628,194714.51855784634,205252.6021598453,235065.27051374305,277082.5303002053,284047.88764435344
79762,TX,Odessa,161198.7887595191,162067.47058883402,158838.25217770453,168040.83424732566,194288.07716872296,213434.26094060726,210963.46766067346,210138.64253752175,213523.1333238859
75087,TX,Rockwall,241399.23916244527,263598.4565875288,283523.99313774414,296382.61498906434,300759.5889247593,310621.87781023263,364806.3352573539,448186.8648946725,448117.65199064446
78244,TX,San Antonio,120049.05484442726,129495.52312177862,139506.35821180194,150276.35273459647,159947.56101998026,169584.66184332457,194419.59497348138,232654.68407791216,236741.48660089084
77024,TX,Houston,920635.7111686361,906577.7367182578,885232.1936867265,873823.4004876204,871356.5227055234,866032.8920591272,929678.2767163554,1025614.8239092986,1055638.4556513391
76522,TX,Copperas Cove,113622.49337767223,117728.79981943256,120209.39194999012,126726.11010965514,134766.18834579666,147536.74408232144,175536.30951689274,215329.30302289614,223111.47547747317
77090,TX,Houston,136869.5434500213,145546.82773200842,152664.86123345105,159707.6931964745,168553.47978854665,177943.64699884198,205801.90256006733,247028.34027973094,249431.6118859427
79925,TX,El Paso,133079.72435933043,136887.5337225851,141531.29098674975,143285.21625228543,144578.72668311727,153795.72187393915,174618.42987326332,196677.57086140235,210073.68282501982
75051,TX,Grand Prairie,92922.64980360832,108019.93132131895,125677.03475476934,146259.38309008608,158120.61942921052,172059.53879043637,198903.4771094262,239760.28324149363,245706.83837633044
77049,TX,Houston,134272.36965530473,144389.71577755126,153308.10312064143,163501.2015264017,172401.12942656878,180292.70965385236,202955.24850195984,238926.78397594046,245429.7070631679
77377,TX,Tomball,253874.34237542376,260266.40893215383,261524.22152528228,267761.0772914056,274878.68087890744,285261.10813523555,325657.672832426,388040.5652374576,394726.9905119051
78237,TX,San Antonio,66937.40047372093,75454.97539177244,83375.91142598439,95657.517882395,101006.60364002611,114103.36732698826,133773.77849933263,145584.24746858983,138596.76774608594
76123,TX,Fort Worth,148489.43876994165,163316.52812681068,180562.30320711934,199034.85080319108,210461.68990535662,221588.01358064855,261197.61979244646,323204.0593954628,315901.71370323905
78552,TX,Harlingen,124838.83461381325,126928.93389328802,130613.6045204859,132839.82922801346,130520.03101505038,137585.55437236154,159230.49842930955,184904.0219036577,194958.9841589449
78132,TX,New Braunfels,332885.5174952699,345573.5031305135,361101.0699947853,377624.94135349337,393263.33016423084,416715.28714802774,495011.61024936585,600800.8748922519,601396.2330094292
77502,TX,Pasadena,105406.40792464592,117440.4628330964,126833.0860934492,137156.56002994804,147235.12134027624,156467.91014407526,176236.22423358835,202087.5617913738,204684.15791087566
75231,TX,Dallas,101754.03773410896,118577.75406935788,136672.92085315674,154206.56833474722,163624.38866927425,171927.52913844594,189668.989262883,223990.2990328461,237278.14736921038
77063,TX,Houston,183349.15605669466,191454.91044660006,193491.70850084783,193560.08486670497,195201.6778593592,196288.65725655,211320.17394599234,233099.69638176833,241511.86317762034
77066,TX,Houston,131984.421584169,142723.550160957,148942.15190270415,156952.17972268394,167057.06516510673,175785.6016811427,200319.05667960257,240544.1993235472,245791.87296667192
77583,TX,Iowa Colony,215895.45766018293,228340.5453665195,236417.21050759536,242709.12933340835,248406.6692617524,253544.7071363921,282077.38327063434,331677.8410881829,329006.20816737734
78596,TX,Weslaco,81354.65932413665,85282.50474137437,87678.03359759593,92576.15920043696,96063.01761203457,106592.72507528495,123911.9272319216,143489.40753824866,156016.1245947248
76180,TX,North Richland Hills,152581.36215485612,172190.1361159271,191940.54725564283,209683.86358385047,219188.53090239913,233455.18710287238,268237.23069735634,319922.2209744715,323777.81177414086
77034,TX,Houston,113607.50327789116,124337.5635811959,136042.47490108313,144517.52243277142,156305.1383836828,165861.65886138534,186092.50424563602,215804.3797511384,220818.82418463062
77642,TX,Port Arthur,71419.6637196497,73796.24375033709,78544.6909553723,84778.56167431065,93033.74160040439,97758.46019372823,102993.63462987532,103217.47851798352,100991.62271501313
76904,TX,San Angelo,190796.12542148455,197815.0373339509,200775.8530752169,202001.32563064573,221903.60010740327,240194.88677100974,267837.83319852274,295769.874051454,305296.50599793263
77073,TX,Houston,132879.60765409842,143011.97247709977,148766.6618702331,156468.4370977939,166434.95693575472,174392.86208383992,200662.47258131928,241003.97314310216,242072.6343704896
78028,TX,Kerrville,180481.89508371518,194937.157779276,210224.07415370212,227060.1453305577,238528.96324238388,254686.16396321225,296511.02775929804,346418.8750586524,346825.1723257828
76248,TX,Keller,312334.8821037737,337100.94363141747,356305.5149082448,373292.2143795306,378629.8408987252,394547.26097833744,458702.05246908666,555786.6936944447,562082.3978569729
75069,TX,McKinney,225941.55172439164,253125.15502645736,276333.97085582075,291156.56146782247,295511.3513894212,305018.4673379551,357051.0606227527,437391.284632591,441116.97829740914
75042,TX,Garland,116147.21357554705,136783.89199734761,157340.07398639797,173398.9984570203,184702.3585391733,195431.16283165888,222826.47858497567,267676.5032687715,275000.8517460379
78218,TX,San Antonio,107575.2837300923,120559.53296791289,131246.7563449377,142788.1361373486,150873.75053031815,161870.35385781465,183216.35417468683,211635.7208521301,212530.1347751366
75206,TX,Dallas,321127.6954884226,360283.36368642835,383150.23584531207,406327.60188169364,415904.09184923494,422943.0764913959,467230.4362145875,540771.2727889287,547033.4822809978
77489,TX,Missouri City,114682.10455425414,128772.74080520771,138493.6318755164,147714.56737810277,159026.66520566025,169224.82797785956,192289.67626227625,224785.73711289003,230556.20609705374
78626,TX,Georgetown,204431.4798995443,220932.16856679364,235556.3654675775,244904.50925909192,248675.90687398124,260263.50862490153,337392.9782003611,420026.96153788135,382534.6066247131
78040,TX,Laredo,92337.4023043133,95497.23924101186,95227.15713707088,99454.26132445961,105927.47015538107,118306.11368751524,126018.52955490141,123702.73100789938,125554.37997655963
