zipcode,latitude,longitude,city,state,population,density,state_x,City,P_2015,P_2016,P_2017,P_2018,P_2019,P_2020,P_2021,P_2022,P_2023,Net_Income
76111,32.7804,-97.30116,Fort Worth,TX,21591.0,1124.4,TX,Fort Worth,81603.06262750684,94522.74406255397,110142.45152076613,126636.96729440698,139199.79021053048,152079.7084876401,173985.00488591276,207977.11951691052,212777.09537502247,58797.0
76112,32.74831,-97.21828,Fort Worth,TX,42404.0,1445.0,TX,Fort Worth,94737.90113974,109567.3264850622,125712.40621476345,143610.59822513096,154034.3657363548,166927.69361331806,194369.47276168608,236766.81021961613,242943.26732578487,129028.0
76114,32.77365,-97.40417,Fort Worth,TX,27683.0,1103.5,TX,River Oaks,85403.61523680665,97681.55880084548,115006.95211295191,133850.944403162,146878.0326480659,161390.16512961723,186804.60969880826,220711.41604923646,226104.1140455158,64954.0
76115,32.67861,-97.33117,Fort Worth,TX,21824.0,1814.1,TX,Fort Worth,60061.89448127736,68804.7155650601,80498.96777263282,93968.18143161114,106479.24827922382,120588.07092856524,139651.00372404043,170005.32052560576,177720.98213895006,64057.0
76116,32.72128,-97.44766,Fort Worth,TX,49319.0,1550.2,TX,Fort Worth,140711.31105888324,157762.7788468794,175583.73366412809,191251.93516845815,199096.0132567752,209191.18177086452,240809.5234172082,286534.0352800304,287041.7443745484,124420.0
76117,32.80374,-97.26766,Haltom City,TX,32438.0,1150.9,TX,Haltom City,85668.24304245798,98845.94534552481,115442.8070781617,133071.804855581,146968.88733865044,158272.6642367393,182380.22715451953,218349.56116155573,226993.99572787588,87850.0
76118,32.79606,-97.1972,Fort Worth,TX,16674.0,666.7,TX,Fort Worth,144854.30059533686,161640.8674578812,182039.18752857996,202367.9859816182,213754.62337511894,225860.7274809378,261060.94022557884,316352.6587733664,320156.4611579721,33317.0
76119,32.69026,-97.26176,Fort Worth,TX,51037.0,1236.7,TX,Fort Worth,60628.637547216465,70995.4192205535,84242.70936875218,100184.78650912955,114847.85219118105,128672.3043949628,150233.80804293902,179789.15419439526,185360.68040762976,149353.0
76120,32.76742,-97.18286,Fort Worth,TX,20518.0,1058.6,TX,Fort Worth,144395.28606370764,158966.0306948508,175655.2061653031,191867.61997695654,203670.23358794476,216960.18761427852,254461.42481349187,313214.2673431252,310159.31895867235,47782.0
76123,32.62298,-97.40262,Fort Worth,TX,38575.0,1408.2,TX,Fort Worth,148489.43876994165,163316.52812681068,180562.30320711934,199034.85080319108,210461.68990535662,221588.01358064855,261197.61979244646,323204.0593954628,315901.71370323905,66511.0
76126,32.64374,-97.51767,Fort Worth,TX,24946.0,140.2,TX,Benbrook,189266.0042705792,208374.63366738413,227019.576117406,245680.3385892172,253011.32426706122,265388.24126914755,304705.82566848997,365242.8132785291,366396.5537458613,34174.0
76131,32.88227,-97.34895,Fort Worth,TX,47569.0,1182.0,TX,Saginaw,170837.36197716842,189084.22865632141,208772.98561256088,227060.93958427213,235905.9179548068,245913.27377794168,289056.194118947,357115.8126838827,345525.7320349392,67305.0
76132,32.66743,-97.41827,Fort Worth,TX,26437.0,1376.4,TX,Fort Worth,251589.7737396603,268348.66858291766,282622.72019787657,299695.7949404265,308570.2779578685,317880.1649648658,359985.7438594241,428704.9635289455,432604.366879735,57600.0
76133,32.6538,-97.37746,Fort Worth,TX,54186.0,2244.0,TX,Fort Worth,113456.29375372709,127745.81206486037,144200.75504085884,162864.71610097392,173176.84857399625,184881.45325949616,217409.34340892176,263267.6617037126,265482.4808981013,121891.0
76134,32.64331,-97.33103,Fort Worth,TX,29208.0,1310.8,TX,Fort Worth,102845.5164071045,117324.60304751994,134891.0593568838,153124.74604111764,165843.1079850686,177601.5218105799,207847.7828593572,252957.3622276543,255290.79387044525,69845.0
76135,32.83708,-97.46621,Fort Worth,TX,18939.0,285.2,TX,Fort Worth,128546.83109754034,143000.12488370828,159691.91291343744,176335.3649888956,188212.96035616324,200334.31176655364,233744.5189676724,283890.16477308585,283840.635763715,44091.0
76137,32.85864,-97.29137,Fort Worth,TX,59273.0,1684.5,TX,Fort Worth,151099.68894275298,169873.09276971486,189308.04948897904,206385.83301100982,214973.50898267716,225473.62740139881,263017.7445906783,324915.7906138891,325033.1386849148,114470.0
76140,32.62012,-97.27036,Fort Worth,TX,31703.0,448.3,TX,Everman,104695.596044918,120310.56814657443,138228.25749341078,155487.9207615217,166960.23769994391,178542.95767890287,206964.6570975044,249899.73736643037,251188.95934860417,78114.0
76148,32.86789,-97.25197,Fort Worth,TX,24578.0,2015.6,TX,Watauga,116963.60676298961,133571.53557720766,150466.55491356904,168581.80866875054,180959.9374387484,193132.46803484936,223367.03603384152,268834.47083981574,271647.9968387701,50855.0
76179,32.91397,-97.43947,Fort Worth,TX,70425.0,524.3,TX,Fort Worth,165444.5344694122,182316.80948171488,200478.60191720238,217873.4305348544,227269.10166103602,237037.84566432636,277181.49735534616,340196.9694398359,330550.3450173477,93746.0
76180,32.83994,-97.22468,North Richland Hills,TX,36974.0,1534.8,TX,North Richland Hills,152581.36215485612,172190.1361159271,191940.54725564283,209683.86358385047,219188.53090239913,233455.18710287238,268237.23069735634,319922.2209744715,323777.81177414086,81365.0
76182,32.88257,-97.20969,North Richland Hills,TX,30911.0,1378.4,TX,North Richland Hills,198549.6579930687,221808.21518382206,242005.86162421363,260005.38650542728,267326.97527960263,281375.14698903414,323671.4223818033,389302.68153152376,398991.38565037504,47766.0
76201,33.22122,-97.14715,Denton,TX,28415.0,2009.1,TX,Denton,124128.49650595756,143454.54053375326,165222.11211349326,181818.17616852498,188816.83926916806,201996.45212200008,229719.9899198805,273640.1141682278,279271.065046306,67582.0
76205,33.19074,-97.12894,Denton,TX,20365.0,946.1,TX,Denton,167993.30318082814,189347.61108295168,211164.80685108938,227075.53297997077,234409.43672040294,247019.56356092484,286194.9098369626,346088.8123128351,351339.6107466415,47642.0
76207,33.22174,-97.18505,Denton,TX,15961.0,152.8,TX,Denton,203210.90010364619,225408.87404625947,245054.2938158786,258126.51242578926,261415.7185012196,268682.8046228449,311055.3995260426,377522.66161596426,372349.3564863299,28551.0
76208,33.20917,-97.05786,Denton,TX,26598.0,375.2,TX,Denton,228419.69710571805,248919.278178625,265679.561117766,280559.35969836323,286867.7176089448,297720.9009310669,348330.4445909465,424534.6659252823,421029.86019846506,46446.0
76209,33.2315,-97.11,Denton,TX,26660.0,1547.0,TX,Denton,134492.24855808343,153523.82006405765,173538.0038298395,190841.2135514211,197727.00942951397,206787.1976407379,238312.57115962027,288642.63605091616,292117.9573268363,62663.0
76210,33.14985,-97.0962,Denton,TX,44367.0,1062.9,TX,Corinth,198558.53621299178,218986.51977542124,236741.47548987277,252766.3942094615,260519.9047589095,271586.43016260816,317475.3747916484,390771.70470540924,392800.753828401,65957.0
76225,33.36616,-97.67345,Alvord,TX,3193.0,11.7,TX,Alvord,165650.33226709216,180020.1190947407,195604.6611598831,214537.71993442066,231531.85912340102,252303.9715139371,293419.45515509887,340703.3633720602,342850.31199117453,5774.0
76226,33.10775,-97.17196,Argyle,TX,34829.0,270.1,TX,Argyle,352561.0219696225,368065.393778756,383037.8973676019,394630.9611364803,397370.6272092033,409599.8182681359,480175.8505058868,600217.5360989171,599819.5104959938,26582.0
76227,33.27465,-96.99075,Aubrey,TX,43088.0,212.2,TX,Aubrey,204021.55982998738,226627.2868744145,245939.84517622855,260325.59839996998,263506.8921533984,268893.52062795835,318402.1557636923,400567.1124421358,388522.87428708596,50228.0
76230,33.52264,-97.94497,Bowie,TX,9921.0,10.7,TX,Bowie,109573.04960664432,113140.16779730345,114224.46459899144,121321.9549024971,131188.9822915663,148207.46253752653,176007.13010608932,205703.74361803962,210606.39143434973,19588.0
76233,33.54025,-96.89696,Collinsville,TX,3535.0,22.6,TX,Collinsville,153827.16157288468,170039.26534635285,184909.2608171147,203956.93163299837,220826.3335039564,232942.06616273476,273762.40334499074,323863.08108813164,329273.6219212663,6265.0
76234,33.27587,-97.51404,Decatur,TX,19147.0,23.5,TX,Decatur,203647.76219730944,222508.32064869246,242086.2461897269,269187.63387642114,290506.76274704636,309840.46532246046,356786.9592305317,416504.16628042795,416184.87279497646,32059.0
76239,33.524,-97.57033,Forestburg,TX,1080.0,3.4,TX,Forestburg,186226.94166316165,198411.26859604858,213418.045375239,234781.4277740894,248997.85263572584,267035.8369903208,312069.6020012475,368325.9127677849,379309.6766665075,1957.0
76240,33.65654,-97.17766,Gainesville,TX,29209.0,30.5,TX,Gainesville,121946.36827134296,132904.97254545472,143820.93516615045,160414.602878438,173688.1696678148,188480.99070433129,216242.12293502432,255713.91596945177,256991.0678199809,56682.0
76244,32.93101,-97.28076,Keller,TX,74884.0,1939.6,TX,Fort Worth,203225.7646400074,224682.1644038794,243430.14297821416,256757.9310304294,262192.087396291,273142.7656131481,320036.7901651074,394855.056494528,389730.38774412975,96038.0
76247,33.0965,-97.33154,Justin,TX,16511.0,85.7,TX,Justin,191838.90977776048,213512.4700533061,234026.47998784526,253981.05885721548,263501.99176262546,277287.00790148514,327682.200801983,401303.45339414314,397000.23673912126,24631.0
76248,32.92988,-97.22972,Keller,TX,40553.0,988.7,TX,Keller,312334.8821037737,337100.94363141747,356305.5149082448,373292.2143795306,378629.8408987252,394547.26097833744,458702.05246908666,555786.6936944447,562082.3978569729,43697.0
76249,33.27993,-97.3026,Krum,TX,9235.0,50.1,TX,Krum,170510.01217299677,191249.8979602193,210481.32257217786,226527.7307312692,235191.2335654595,246416.09595052953,289250.464595403,352375.35343800025,352348.0440948971,14419.0
76252,33.67788,-97.38695,Muenster,TX,2424.0,5.0,TX,Muenster,155546.55896178726,167005.63277523947,183833.53693688766,203566.30450577717,218993.59726731025,234444.67398736256,269453.0798558253,310442.9052297776,304467.16042514535,5562.0
76255,33.8179,-97.71625,Nocona,TX,5514.0,7.7,TX,Nocona,104703.35450948728,107000.81443079491,110338.38227288717,114539.57043997642,123705.25639218387,140027.44085544796,164528.23789195574,195148.2702247478,185681.44835540047,11307.0
76258,33.37202,-96.9204,Pilot Point,TX,7056.0,30.2,TX,Pilot Point,168535.8289378072,191561.42264689514,219201.74229651407,240722.68718919586,252888.7467732049,268833.6145816651,317021.3156288559,386996.47616047476,391438.0433704442,13571.0
76259,33.19977,-97.31603,Ponder,TX,5469.0,41.3,TX,Ponder,195734.07148719474,217059.84365449703,234810.07559977894,253153.34076010008,262712.5286924789,274287.5347587684,319380.5428007833,389345.93660249934,385367.54937738075,8934.0
76262,33.01137,-97.22101,Roanoke,TX,40159.0,366.3,TX,Roanoke,321169.07624569064,343645.49240634,361241.90772147523,375825.70825180976,381070.8694071845,397763.8826761693,464972.6928744144,568010.6807527972,576780.5102760307,45719.0
76265,33.74079,-97.53922,Saint Jo,TX,1529.0,3.4,TX,Saint Jo,123740.36739985202,124358.55801357857,127789.19181129606,131180.88491776198,141141.480148703,163756.84011628988,191591.37909970921,221609.79476520407,214757.389126411,3457.0
76266,33.36818,-97.21513,Sanger,TX,17658.0,55.9,TX,Sanger,172105.85856940507,191586.35711517173,213216.89342229717,231166.95263824737,240375.86020519503,252820.84466635835,294364.75285692303,355204.8411925224,355633.22999367834,29107.0
76270,33.45471,-97.76247,Sunset,TX,1697.0,6.8,TX,Alvord,226365.22495650957,241325.92254532725,254037.87853225143,272425.3085598434,291443.22056268196,317762.97414538864,384916.67390420707,449408.8856338218,458953.2847805877,3703.0
76271,33.46953,-96.91412,Tioga,TX,1873.0,16.7,TX,Tioga,161125.87312520517,178409.59715008782,196984.05670989063,224491.91545694706,232646.5903083172,252009.9357243548,298106.1722415682,357585.6311351498,369688.059632026,2993.0
76273,33.74794,-96.93935,Whitesboro,TX,9922.0,18.5,TX,Whitesboro,140664.85605968515,154563.18497664316,168033.3602429149,185419.39005136283,198704.04838780293,216551.46185121112,258624.88568131338,303546.15994020744,306045.65755732486,18340.0
76301,33.90507,-98.48043,Wichita Falls,TX,15062.0,509.4,TX,Wichita Falls,44032.44269118884,43602.68185677769,43755.53640420468,46925.94879190977,47912.664636009584,51990.76404352235,62376.94536869609,75610.20763479646,74799.26224449303,46861.0
76302,33.86607,-98.48487,Wichita Falls,TX,11423.0,467.3,TX,Wichita Falls,96002.32509837847,97953.38346837649,101399.51822633813,107981.38177321914,113861.4726669254,123251.74317474122,143289.63128665145,166909.68536316082,172809.94533658755,27604.0
76306,33.95237,-98.52745,Wichita Falls,TX,14781.0,332.9,TX,Wichita Falls,67372.92183699101,68191.55654849751,69206.40612817109,73166.71815905867,75400.31306936493,83624.96826880008,100686.54506830384,121678.98258203955,123324.95573101004,36801.0
76308,33.85684,-98.5378,Wichita Falls,TX,20028.0,985.2,TX,Wichita Falls,119139.00571165234,121143.99380063936,125136.82370307989,131958.26405824246,138876.6251093281,149277.21732294853,171551.55994617028,197706.5624314778,203288.2624873168,41917.0
