<<<<<<< HEAD:output/TX_full_data.csv
zipcode,latitude,longitude,state,population,2015,2016,2017,2018,2019,2020,2021,2022,2023,Net_Income,bedroom_number,bathroom_number,living_space,land_space
77554,29.23,-94.93,TX,9001.0,303896.99,320904.17,330357.3,340714.79,355565.23,377582.08,469300.43,577515.01,569107.83,12990.0,3.0,3.0,1894.0,4573.0
77562,29.83,-95.05,TX,10292.0,115137.32,122377.19,132480.95,145760.93,156561.3,164321.87,182863.03,212581.83,218433.66,21564.0,3.0,2.0,1840.0,3786.0
77563,29.31,-95.02,TX,10223.0,139985.55,149382.36,162044.62,173197.44,182925.63,199950.9,230434.85,260945.62,251232.63,21750.0,3.0,2.0,1897.0,4663.0
77565,29.54,-95.03,TX,6555.0,237777.98,254420.25,266902.8,282083.63,290810.68,300214.51,339384.62,387403.54,387544.46,12049.0,3.0,3.0,2526.0,5122.0
77566,29.05,-95.48,TX,30327.0,167185.32,180390.57,191186.96,200346.18,208285.94,217449.96,232187.01,253679.33,259488.61,46023.0,3.0,3.0,2180.0,3933.0
77568,29.37,-94.99,TX,19819.0,125416.9,137841.07,153435.1,166927.26,175407.2,191956.43,215339.83,242172.35,237763.93,42599.0,3.0,2.0,1882.0,5536.0
77571,29.69,-95.06,TX,37298.0,141407.44,152987.75,164927.88,176041.4,185767.02,194521.93,214944.13,245679.44,248077.06,65475.0,3.0,3.0,2119.0,5416.0
77573,29.5,-95.09,TX,95111.0,230793.31,245998.46,256525.49,267344.43,275925.35,286747.18,320485.18,366579.39,371597.81,107432.0,4.0,3.0,2725.0,6206.0
77575,30.08,-94.74,TX,15796.0,126023.48,136541.0,146419.56,155994.75,163044.02,169925.78,188566.09,207042.26,208963.11,28787.0,3.0,2.0,2005.0,1419.0
77578,29.48,-95.37,TX,23444.0,271392.38,287067.14,294379.89,303859.43,308831.72,314729.43,349554.02,408589.22,413218.26,27543.0,4.0,3.0,2636.0,6200.0
77581,29.56,-95.28,TX,50733.0,216336.24,232023.3,240462.73,251983.77,262292.4,271061.92,299529.67,346457.57,354023.59,69131.0,4.0,3.0,2552.0,5587.0
77583,29.38,-95.46,TX,41232.0,215895.46,228340.55,236417.21,242709.13,248406.67,253544.71,282077.38,331677.84,329006.21,51121.0,4.0,3.0,2489.0,5191.0
77584,29.55,-95.35,TX,89358.0,234386.7,248976.61,255719.6,263509.83,269507.09,275361.28,307011.76,359075.0,366963.9,105369.0,4.0,3.0,2689.0,6208.0
77586,29.58,-95.03,TX,23364.0,212722.18,229113.07,238845.29,251064.94,260296.51,268937.66,297941.53,339983.86,345793.2,34410.0,4.0,3.0,2632.0,4447.0
77587,29.66,-95.23,TX,16381.0,90142.68,98680.15,110765.91,120983.53,130314.09,139824.71,157712.97,185857.89,191278.66,44160.0,3.0,2.0,1637.0,6564.0
77590,29.38,-94.92,TX,33272.0,97022.97,107448.23,117846.77,127813.92,133304.02,146615.86,165081.09,187275.72,183635.17,75376.0,3.0,2.0,1896.0,6027.0
77591,29.4,-95.0,TX,14961.0,119133.28,129915.28,142391.25,154365.85,162774.2,176313.73,195403.55,224478.13,223043.16,38641.0,3.0,2.0,1779.0,5920.0
77598,29.54,-95.14,TX,27184.0,132903.27,144948.49,155468.37,165548.2,176315.96,186110.03,210525.59,243688.1,249279.89,58643.0,3.0,2.0,1668.0,5846.0
77611,30.01,-93.82,TX,9829.0,141209.06,146912.64,154174.74,162005.18,174016.48,187058.15,197305.25,205584.97,201603.56,16308.0,3.0,2.0,1851.0,2668.0
77612,30.4,-93.93,TX,9490.0,141226.77,142630.73,148639.12,156166.82,165334.73,178713.27,203589.0,223291.7,209716.5,14531.0,3.0,2.0,1802.0,684.0
77619,29.95,-93.92,TX,17078.0,106373.89,106551.11,113746.46,120015.15,135496.31,148116.54,157145.55,166869.59,164687.52,31643.0,3.0,2.0,1745.0,6380.0
77622,29.86,-94.29,TX,1685.0,158878.29,167015.14,177664.48,186371.53,198266.13,209167.62,219713.99,230602.02,225176.81,2646.0,3.0,3.0,2018.0,3.0
77625,30.37,-94.39,TX,7773.0,147741.92,149534.76,150504.53,160037.96,175136.87,186891.59,196417.73,207389.96,194742.8,16024.0,3.0,2.0,1816.0,959.0
77627,29.99,-94.01,TX,21896.0,135103.63,138918.8,144155.14,152179.13,164363.25,172394.61,182732.34,195269.45,193886.71,41308.0,3.0,2.0,2040.0,5254.0
77632,30.2,-93.8,TX,21657.0,152634.0,156332.84,161357.42,169517.51,181283.0,196596.34,208263.47,216266.94,209594.21,34505.0,3.0,2.0,2146.0,1427.0
77640,29.88,-93.94,TX,17579.0,60941.4,63486.33,63903.65,71579.42,78770.01,86011.83,90954.12,95029.96,96948.56,42151.0,3.0,2.0,1584.0,3209.0
77642,29.94,-93.92,TX,37881.0,71419.66,73796.24,78544.69,84778.56,93033.74,97758.46,102993.63,103217.48,100991.62,90333.0,3.0,2.0,1895.0,4762.0
77650,29.43,-94.68,TX,2094.0,230970.66,243820.7,247049.77,256317.47,263960.28,278195.8,338335.12,448192.81,444754.67,4581.0,3.0,2.0,2596.0,4467.0
77651,29.98,-93.95,TX,13534.0,147077.5,150975.51,156927.64,165338.55,176640.01,189624.42,200893.16,214186.86,216326.78,21393.0,3.0,2.0,2356.0,5455.0
77656,30.43,-94.17,TX,16795.0,121062.68,124030.0,126306.47,135510.63,147080.23,156405.65,161118.03,168492.33,159349.93,34662.0,3.0,2.0,2015.0,1423.0
77657,30.23,-94.19,TX,21551.0,183375.49,188594.86,195199.67,202701.59,218040.77,228851.94,242840.22,260807.51,264876.18,34661.0,4.0,3.0,2584.0,1681.0
77659,30.16,-94.43,TX,6230.0,154530.14,160524.09,164561.18,164504.79,186228.63,208081.35,224973.29,244135.5,243614.1,7511.0,4.0,3.0,2344.0,1028.0
77662,30.18,-94.02,TX,25789.0,119757.06,123789.3,129731.79,137078.55,149849.86,165847.03,172931.54,175841.83,164361.81,49418.0,3.0,2.0,6168.0,1656.0
77664,30.59,-94.4,TX,2368.0,116970.26,123717.43,132447.38,138216.91,146046.96,162646.11,183164.56,203148.98,188335.25,4836.0,3.0,3.0,2122.0,6.0
77665,29.79,-94.41,TX,6499.0,156901.67,163877.68,173954.6,181171.61,191010.58,199035.26,213375.11,227942.06,226874.37,13521.0,3.0,2.0,2083.0,433.0
77701,30.07,-94.11,TX,12930.0,53690.15,52516.23,52778.81,61400.08,72238.81,76008.14,79889.32,76546.46,75476.72,42742.0,3.0,2.0,1757.0,6453.0
77702,30.09,-94.13,TX,3368.0,99816.77,97772.87,100422.42,111901.62,123953.4,129533.62,133350.59,139943.89,135521.08,8278.0,3.0,3.0,2662.0,2891.0
77703,30.12,-94.11,TX,12069.0,44690.06,44966.83,44255.64,53898.96,60236.07,62026.1,66177.66,65324.04,70113.22,45178.0,3.0,1.0,1401.0,4746.0
77705,29.91,-94.17,TX,40947.0,88043.48,88079.55,88408.47,96843.45,106597.7,111676.2,114597.93,113484.47,108245.77,65798.0,3.0,2.0,1771.0,2396.0
77706,30.1,-94.17,TX,29195.0,166749.94,165922.31,170455.66,179854.69,186901.17,195549.4,208166.63,223140.23,221448.81,50441.0,4.0,3.0,2953.0,3574.0
77707,30.05,-94.17,TX,18214.0,114114.58,115566.93,121099.19,131016.39,138990.64,145841.2,155468.94,166656.38,166363.88,38541.0,3.0,3.0,2237.0,5069.0
77708,30.15,-94.15,TX,12979.0,101723.85,103272.44,108124.06,115854.82,126512.87,136301.21,143928.61,151423.16,151944.52,33175.0,3.0,2.0,1745.0,5730.0
77713,30.07,-94.26,TX,14136.0,172110.37,172137.2,179375.71,179742.26,194347.99,211560.69,221596.64,237280.9,234424.76,22923.0,4.0,3.0,2523.0,3399.0
77801,30.64,-96.36,TX,14585.0,112365.61,125430.82,141458.73,153025.43,155910.47,160103.35,173794.43,195030.52,206333.81,40151.0,3.0,3.0,2061.0,4163.0
77802,30.66,-96.32,TX,24571.0,157239.39,172865.75,186781.3,193404.36,197741.88,205026.44,220542.57,244268.55,257581.7,50998.0,3.0,3.0,2184.0,3966.0
77803,30.68,-96.39,TX,33233.0,98050.65,108291.25,121065.39,132300.5,136610.99,143629.16,156299.24,174970.63,185632.0,85853.0,3.0,2.0,1466.0,4081.0
77807,30.68,-96.48,TX,12677.0,191552.8,207800.7,217842.52,223298.94,224525.43,230073.86,247383.26,273863.23,283872.05,23168.0,3.0,3.0,2464.0,4339.0
77808,30.79,-96.31,TX,14684.0,248865.26,267475.87,283064.56,292620.35,298410.41,306980.98,335880.01,376889.66,393980.4,22893.0,3.0,3.0,2086.0,2502.0
77830,30.53,-96.01,TX,3122.0,244513.88,274707.16,297680.85,310065.96,333578.44,358025.95,421661.96,504343.17,490317.67,5629.0,3.0,2.0,2694.0,581.0
77831,30.73,-95.91,TX,3137.0,123808.91,137510.22,152717.52,161384.87,171108.35,187525.44,228276.13,272519.48,268392.29,6723.0,3.0,2.0,1592.0,223.0
77833,30.21,-96.41,TX,28417.0,184103.52,197531.78,204756.44,214240.16,225793.99,240303.92,272365.92,315103.59,310986.55,57923.0,3.0,2.0,2475.0,4076.0
77835,30.19,-96.59,TX,3589.0,248754.9,265499.82,284052.68,301449.87,317304.07,343288.04,405293.7,471580.52,470549.0,4727.0,2.0,2.0,1542.0,883.0
77836,30.54,-96.68,TX,11584.0,160937.71,178045.12,182330.36,201658.29,210165.69,223960.78,261257.1,286003.08,278447.65,24158.0,3.0,2.0,2582.0,1430.0
77840,30.61,-96.32,TX,50047.0,179743.15,193644.47,207080.68,216662.07,210099.44,210220.93,225502.5,251541.72,270804.28,88622.0,3.0,3.0,2063.0,3106.0
77845,30.56,-96.28,TX,72886.0,236430.7,254195.27,267933.99,274454.63,273697.77,276375.03,295487.8,330106.24,347828.88,88169.0,4.0,3.0,2435.0,4466.0
77856,31.08,-96.41,TX,4526.0,211467.26,244466.33,258987.02,266964.02,270657.99,280693.78,308592.37,337144.66,314679.26,9021.0,3.0,2.0,2070.0,1780.0
77859,30.88,-96.52,TX,7368.0,99411.22,116244.78,127312.72,142566.06,150090.91,153724.49,166977.73,176411.41,156020.55,18847.0,3.0,2.0,1790.0,2142.0
77861,30.72,-96.1,TX,2171.0,212281.43,239328.5,267553.38,278695.25,295809.38,318922.35,380445.58,442974.52,435011.86,4809.0,3.0,2.0,2139.0,703.0
77864,30.96,-95.89,TX,7158.0,121678.3,125137.47,128242.73,134389.94,138506.37,150410.84,179510.04,217274.9,220012.5,20829.0,3.0,2.0,2440.0,385.0
77868,30.37,-96.06,TX,18302.0,137776.26,152634.38,166608.91,170382.14,179792.35,188170.42,216893.63,247484.21,243992.78,33081.0,3.0,2.0,2647.0,2427.0
77871,31.05,-96.11,TX,2757.0,152756.58,164499.69,171427.65,176977.18,187497.95,206779.0,234186.3,273250.29,272504.05,7304.0,4.0,2.0,1973.0,1257.0
77872,30.89,-96.1,TX,2416.0,172132.79,181735.8,187614.91,197032.86,203092.0,219174.53,263886.7,318418.53,326661.49,3415.0,3.0,2.0,1338.0,1256.0
77873,30.57,-95.8,TX,1270.0,201841.61,218473.52,228916.33,235078.69,250437.55,268736.38,317320.92,366071.85,362036.5,2747.0,3.0,3.0,3060.0,25.0
77879,30.4,-96.49,TX,5162.0,113907.78,119536.41,125137.83,138625.21,149558.83,159801.69,181736.17,189809.07,178961.72,10914.0,3.0,2.0,1254.0,1011.0
77880,30.28,-96.19,TX,1816.0,240230.47,260163.39,278789.28,300065.2,314649.39,345438.78,406912.65,469946.46,459066.45,4197.0,3.0,2.0,2168.0,32.0
77954,29.1,-97.3,TX,10801.0,129616.53,133853.8,129307.84,138281.27,152186.36,159444.65,174557.21,187516.79,182499.11,22150.0,4.0,3.0,2278.0,2290.0
77957,29.03,-96.71,TX,8710.0,122598.27,131007.55,135024.01,143276.83,151630.99,166774.21,195788.26,204169.08,187011.23,17644.0,4.0,2.0,2077.0,289.0
77962,29.03,-96.5,TX,3262.0,127425.77,139134.95,145777.77,151025.62,158671.59,174671.73,207487.39,217883.92,200688.33,6294.0,3.0,2.0,2085.0,5.0
77963,28.66,-97.4,TX,5188.0,187507.93,187034.69,189793.37,204420.55,225483.65,234870.8,241953.11,244217.59,229824.61,11248.0,3.0,2.0,2213.0,2122.0
77964,29.38,-96.84,TX,7850.0,189712.68,200244.21,212421.94,224084.78,244403.33,263122.51,297461.42,337071.86,326489.72,15752.0,3.0,2.0,2377.0,1049.0
77975,29.57,-97.09,TX,1540.0,139480.24,147075.98,159400.1,167335.27,180183.85,192620.0,217358.13,247373.39,237018.59,3425.0,2.0,2.0,1808.0,45.0
77979,28.6,-96.6,TX,16577.0,119201.87,124484.93,129203.51,134590.43,144362.56,151636.85,163215.21,175640.62,175183.7,36115.0,3.0,2.0,1576.0,3705.0
77983,28.4,-96.64,TX,2251.0,112783.02,115579.59,117492.81,120319.55,129797.22,134729.8,152235.58,166578.71,166747.32,4709.0,3.0,2.0,1581.0,1015.0
77984,29.45,-97.19,TX,4134.0,158809.67,168592.08,178072.55,187722.95,204040.6,217783.24,254791.64,292497.16,286132.4,8607.0,3.0,2.0,1817.0,1613.0
77995,29.2,-97.09,TX,11065.0,120220.94,124981.04,127292.39,131647.69,143818.06,156196.47,175809.54,196736.74,189233.64,20720.0,3.0,2.0,2003.0,1560.0
78002,29.28,-98.74,TX,8776.0,149313.27,164419.5,178083.41,193315.55,197039.49,216260.53,250705.6,278510.0,274185.4,21118.0,4.0,3.0,2459.0,840.0
78003,29.71,-99.1,TX,9325.0,174138.45,183050.33,195147.05,214400.97,229328.58,245964.31,294431.0,351034.67,343558.31,20563.0,3.0,3.0,1986.0,1819.0
78006,29.87,-98.71,TX,39830.0,335858.21,351599.06,369209.62,383394.11,396509.49,421836.93,491856.04,578771.78,586231.14,55612.0,4.0,3.0,2964.0,3214.0
78009,29.36,-98.88,TX,7901.0,233666.76,245620.8,246894.65,262549.21,286075.15,305445.97,346859.99,396259.28,391325.95,15928.0,3.0,3.0,2320.0,1091.0
78010,29.91,-99.05,TX,3948.0,194430.09,208433.03,229961.32,245251.76,265880.75,289288.61,347992.79,410993.64,401308.86,7483.0,3.0,3.0,2508.0,482.0
78013,29.98,-98.91,TX,5333.0,259354.56,268995.58,289213.0,307903.35,331838.78,357336.76,419584.69,489437.37,480779.16,13018.0,3.0,2.0,2594.0,415.0
78015,29.74,-98.65,TX,20928.0,370473.7,377819.79,386287.06,393940.95,405748.72,423790.15,484264.83,577693.84,590500.04,15737.0,4.0,4.0,3057.0,5211.0
78016,29.18,-98.96,TX,10156.0,133963.32,143272.38,151662.28,162272.66,173754.46,190255.56,214839.59,240622.72,225689.41,21592.0,3.0,2.0,30339.0,402.0
78022,28.24,-98.16,TX,4636.0,197175.04,168357.56,161044.61,158180.04,163864.81,168041.4,181185.54,188250.29,175484.77,10631.0,3.0,2.0,1552.0,1361.0
78023,29.62,-98.75,TX,28750.0,279547.99,290935.91,299397.81,307457.71,315059.46,329965.62,374877.64,439200.85,447945.39,37125.0,4.0,3.0,2977.0,3616.0
78024,30.0,-99.49,TX,1222.0,315141.06,336044.84,358889.59,381005.22,404520.23,434045.78,517734.65,626104.81,613504.42,3114.0,4.0,3.0,3569.0,41.0
78025,30.08,-99.29,TX,5217.0,176017.2,191314.16,208542.17,224807.81,239821.8,255680.98,298923.7,347370.73,350045.6,13050.0,4.0,4.0,2791.0,3.0
78026,28.76,-98.55,TX,6634.0,143550.92,148228.24,156768.06,171630.21,180175.15,195029.34,219166.81,246408.5,233604.97,11976.0,3.0,2.0,1593.0,2338.0
78028,30.04,-99.16,TX,40081.0,180481.9,194937.16,210224.07,227060.15,238528.96,254686.16,296511.03,346418.88,346825.17,87093.0,3.0,3.0,2500.0,1960.0
78040,27.51,-99.5,TX,37136.0,92337.4,95497.24,95227.16,99454.26,105927.47,118306.11,126018.53,123702.73,125554.38,150740.0,4.0,2.0,1805.0,3865.0
78041,27.55,-99.47,TX,46751.0,160260.89,165566.5,167725.23,173290.56,180171.57,193829.78,208865.96,221352.45,228332.68,143721.0,3.0,3.0,2507.0,5727.0
78043,27.54,-99.27,TX,45703.0,118650.93,124659.31,126109.06,132300.36,138902.41,147949.76,158978.93,167862.8,173905.82,143532.0,3.0,3.0,1915.0,4158.0
78045,27.83,-99.66,TX,67730.0,184909.02,189610.78,193004.26,197468.86,204797.3,217379.92,237384.59,257285.95,264544.57,140944.0,3.0,3.0,2221.0,5562.0
78046,27.38,-99.37,TX,68418.0,114223.9,123162.42,127575.47,133677.57,139970.27,147431.22,161676.11,174284.42,180339.7,222779.0,3.0,2.0,1690.0,5099.0
78052,29.21,-98.77,TX,6000.0,183046.18,186818.18,197165.32,206897.52,217291.46,231870.08,264249.77,299608.15,288632.84,17832.0,3.0,2.0,1579.0,1725.0
78055,29.82,-99.32,TX,1899.0,174959.53,194266.51,216990.8,250382.62,272896.28,294466.99,359754.67,436470.37,425377.14,3472.0,3.0,2.0,2225.0,126.0
78056,29.54,-98.94,TX,2250.0,308462.69,313236.52,318454.78,339630.46,363227.98,386355.7,456157.7,536734.34,540437.64,2260.0,3.0,3.0,2346.0,1653.0
78058,30.13,-99.59,TX,827.0,224202.53,248767.3,262821.25,280555.84,298927.33,325574.04,389741.0,461914.51,453518.48,2803.0,4.0,2.0,2170.0,33.0
78059,29.19,-98.84,TX,5699.0,163424.17,171840.7,185238.39,196348.34,210958.89,232351.29,264801.59,298629.64,283144.19,10826.0,3.0,2.0,1544.0,1843.0
78063,29.69,-98.91,TX,9282.0,181550.36,192253.31,206746.6,225608.13,240293.61,258631.52,308848.57,360497.79,348563.35,18539.0,3.0,2.0,1848.0,774.0
78064,28.92,-98.42,TX,16049.0,172987.63,174222.33,181671.22,192365.26,201902.28,214558.22,238627.33,269218.37,262908.96,29888.0,3.0,2.0,1769.0,2186.0
78065,29.08,-98.64,TX,10824.0,139447.12,143421.77,156692.93,165346.83,174065.76,197402.18,221725.71,245839.3,231110.2,26785.0,3.0,2.0,1905.0,1207.0
78069,29.19,-98.68,TX,6542.0,123610.5,137424.12,147466.3,157563.14,166145.19,181100.73,206059.62,229511.59,219662.31,14151.0,3.0,2.0,1615.0,14.0
78070,29.89,-98.41,TX,17300.0,307417.68,325485.34,340617.46,359544.8,378642.35,408042.68,485256.9,583243.33,591817.75,27302.0,4.0,3.0,2463.0,1838.0
78071,28.48,-98.2,TX,3730.0,166871.58,151118.78,140709.92,137334.83,148633.61,153969.37,166959.97,171988.74,162784.36,6398.0,3.0,2.0,1651.0,2805.0
78073,29.25,-98.62,TX,10297.0,139504.15,151857.71,167746.51,182033.08,187821.81,208688.3,235817.58,262643.69,256924.89,21661.0,4.0,3.0,1886.0,4920.0
78076,26.93,-99.13,TX,13224.0,105624.58,106264.56,111351.0,112987.71,116289.43,124598.94,136039.17,137364.86,121229.4,36943.0,3.0,2.0,1864.0,3254.0
78101,29.34,-98.23,TX,9082.0,254417.93,267681.31,281336.73,295385.22,307753.54,329423.51,380158.77,435689.48,431906.2,15452.0,4.0,3.0,2183.0,3.0
78102,28.41,-97.72,TX,27271.0,119192.62,118828.23,121011.22,128757.44,140563.72,151423.86,158872.18,165718.31,151757.54,43657.0,3.0,2.0,1808.0,3340.0
78108,29.57,-98.22,TX,44734.0,223702.47,231404.01,237574.21,244958.35,250540.68,259319.5,295355.68,348936.03,346020.19,56197.0,4.0,3.0,2361.0,6101.0
78109,29.48,-98.29,TX,48745.0,141820.84,153228.93,161881.06,171647.89,180477.51,189596.27,217448.59,259659.01,261781.98,99322.0,4.0,3.0,1905.0,5693.0
78112,29.21,-98.37,TX,10087.0,130950.74,143258.93,153393.75,166440.94,170352.52,184011.33,211196.13,239089.79,230771.05,22492.0,3.0,2.0,1655.0,2060.0
78114,29.12,-98.2,TX,22948.0,222961.1,233169.92,244706.04,252754.45,262908.12,280766.04,323369.36,368201.45,357850.37,41009.0,3.0,2.0,29958.0,3356.0
78119,28.72,-97.91,TX,7068.0,118232.85,125439.97,122952.04,131767.2,147762.17,155974.7,164336.31,160125.51,134755.89,11718.0,3.0,2.0,1809.0,2823.0
78121,29.35,-98.1,TX,13730.0,287578.02,299085.31,315532.22,328300.9,337363.06,357463.46,411269.68,479829.06,482161.36,20929.0,4.0,3.0,2293.0,6.0
78123,29.6,-98.04,TX,2528.0,334819.73,341415.43,353138.57,363441.52,365842.42,375652.06,434927.89,502764.04,493921.35,5282.0,3.0,3.0,2339.0,2389.0
78124,29.56,-98.15,TX,7286.0,229398.7,243648.71,258131.5,270833.17,279931.09,295349.62,339438.77,390637.63,390838.18,13424.0,3.0,2.0,34470.0,915.0
78130,29.69,-98.07,TX,84510.0,201859.9,214237.07,225395.82,234706.62,239848.32,250708.22,291524.58,349299.7,340811.05,154785.0,3.0,3.0,1997.0,4736.0
78132,29.76,-98.19,TX,36475.0,332885.52,345573.5,361101.07,377624.94,393263.33,416715.29,495011.61,600800.87,601396.23,40856.0,4.0,3.0,2701.0,4292.0
78133,29.88,-98.25,TX,20835.0,202472.94,217372.02,232482.88,247087.15,259311.11,282007.88,343799.17,418342.03,417932.24,37769.0,3.0,2.0,1906.0,2895.0
78140,29.31,-97.76,TX,3601.0,99363.69,103747.89,106365.19,106283.0,119820.99,125516.11,142355.71,160034.87,146685.18,7060.0,3.0,2.0,1790.0,5.0
78147,29.07,-98.08,TX,1691.0,157067.11,160683.05,164035.89,168614.71,166364.05,179562.97,205451.6,231808.2,226352.21,3819.0,3.0,2.0,1734.0,1432.0
78148,29.54,-98.3,TX,22580.0,152070.36,163085.19,171972.65,181273.54,189930.84,202244.69,230928.01,269493.31,273816.55,47735.0,3.0,3.0,2101.0,6553.0
78152,29.43,-98.2,TX,2380.0,167056.36,179055.15,191912.35,206592.39,215300.32,226530.73,258485.09,301751.05,301521.57,4508.0,3.0,2.0,1840.0,4002.0
78154,29.55,-98.27,TX,39718.0,198220.21,207315.69,214486.77,224146.03,229753.12,239628.02,272754.9,322681.59,323636.08,65265.0,4.0,3.0,2454.0,6796.0
78155,29.53,-97.94,TX,51656.0,176823.24,186637.96,196608.44,204822.12,211496.47,223609.26,255112.09,294928.72,293361.6,110038.0,4.0,2.0,1997.0,5092.0
78160,29.24,-97.93,TX,5246.0,191509.52,200399.1,212557.53,219646.54,222584.7,245184.7,286839.45,325484.51,305350.28,7693.0,3.0,2.0,1717.0,1792.0
78163,29.77,-98.45,TX,14531.0,278112.1,289797.5,301729.57,313577.13,325551.07,346706.06,407725.08,476053.78,475606.47,16185.0,4.0,3.0,2731.0,4002.0
78164,28.98,-97.52,TX,3592.0,134187.85,131695.75,132063.59,139034.74,149485.19,158926.66,172138.04,187446.0,170601.9,7786.0,2.0,2.0,1585.0,25.0
78201,29.47,-98.53,TX,45767.0,98185.4,112719.44,129477.65,143519.8,148098.35,161486.46,182160.71,198353.47,191161.68,134100.0,3.0,2.0,1520.0,6361.0
78202,29.43,-98.46,TX,10390.0,60954.58,75636.33,89321.21,106828.19,120093.19,137312.62,164207.65,182528.55,176403.04,36691.0,3.0,2.0,1559.0,5231.0
78203,29.42,-98.46,TX,6034.0,60165.39,70602.19,85621.08,109675.43,122906.51,137134.28,163427.84,186734.79,181668.64,21151.0,3.0,2.0,1424.0,5919.0
78204,29.4,-98.5,TX,11832.0,88503.56,105134.13,120038.39,135014.66,141935.77,156102.99,179025.28,189379.9,178407.18,33828.0,3.0,3.0,2456.0,4850.0
78205,29.42,-98.49,TX,1521.0,415823.93,454329.55,490128.37,513247.21,524446.86,528589.2,555461.76,631227.88,603741.95,3524.0,4.0,3.0,2307.0,6970.0
78207,29.42,-98.53,TX,51062.0,57535.07,66447.59,73490.79,82632.97,88442.4,99542.29,116147.46,126289.96,122878.61,156022.0,3.0,2.0,1067.0,4709.0
78208,29.44,-98.46,TX,4175.0,77723.43,97940.74,113035.16,135979.25,147722.45,160109.84,181950.72,201075.35,196459.57,14139.0,3.0,2.0,1605.0,4095.0
78209,29.49,-98.46,TX,42474.0,312401.5,329064.86,345931.1,359305.43,362969.75,376886.54,417084.61,458916.23,468305.53,65448.0,3.0,3.0,2620.0,3526.0
78210,29.4,-98.46,TX,34005.0,84238.61,92740.86,107716.18,127079.2,136028.28,148807.95,172000.9,191480.91,182547.72,106400.0,3.0,2.0,1333.0,5612.0
78211,29.35,-98.56,TX,30556.0,70195.56,75811.83,84794.28,97926.47,105222.66,117435.32,135155.96,149121.46,144639.38,98560.0,3.0,2.0,1272.0,5550.0
78212,29.46,-98.49,TX,27020.0,168200.99,193036.25,216340.13,233884.54,234623.11,248420.91,276934.32,299418.78,292693.88,69067.0,3.0,3.0,2127.0,5726.0
78213,29.52,-98.52,TX,42767.0,116190.89,130348.01,143928.43,156173.37,162477.85,173839.47,193467.14,217792.91,216213.42,117861.0,3.0,2.0,1672.0,5394.0
78214,29.35,-98.48,TX,23077.0,77598.2,89785.38,101231.97,113546.13,117780.44,129556.06,149625.46,162857.57,153062.22,70825.0,3.0,2.0,1371.0,5138.0
78216,29.54,-98.49,TX,43073.0,162940.44,177553.86,190179.1,203477.28,210270.8,222923.81,251463.79,285065.83,288025.87,102355.0,3.0,2.0,2076.0,5845.0
78217,29.54,-98.42,TX,33130.0,130439.14,141116.98,152000.26,162172.53,169525.92,180382.81,204290.58,236052.96,242602.91,93609.0,3.0,2.0,1710.0,6055.0
78218,29.49,-98.4,TX,36334.0,107575.28,120559.53,131246.76,142788.14,150873.75,161870.35,183216.35,211635.72,212530.13,99830.0,3.0,2.0,1834.0,6144.0
78219,29.44,-98.38,TX,16304.0,83940.52,94215.03,107950.15,119911.21,126419.54,137155.84,156287.91,180345.3,180202.24,48710.0,3.0,2.0,1380.0,5824.0
